ppo_delay,fixed_delay,ppo_queue,fixed_queue,ppo_throughput,fixed_throughput,ppo_stops,fixed_stops,ppo_pressure,fixed_pressure
0.0636680903112264,0.6056012274733833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04606453636707689,0.5882247631203023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03604609794133018,0.5741562147459753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07257700175413166,0.5566202110549505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049022637074957354,0.5471421577091113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04971071262818916,0.534365925456901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05051431523458542,0.5196772340976545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24900666740847271,0.5067982840636187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2031502208989091,0.4965901317957705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41713245535096394,0.48165641734675957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30329926118075373,0.46499143601146786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20973073180389246,0.45282130841364665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09959645344717723,0.43889012093564417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.057838662472091386,0.42684469217859755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0724453310642111,0.4100922544959251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10852538214091752,0.39923779853214314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05842508715448702,0.3857746484557184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029059738516151217,0.3706045945383374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08159344794586632,0.3521902859077034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2923352898102259,0.3342241064965523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.34700389285615385,0.31673775022801587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24324652858532272,0.3056863792415986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23861753883607098,0.2884421631813451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22544170054241566,0.27857813672102705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11376972583264522,0.26815265771272156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031941461520781034,0.2546573884356511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05346283286842468,0.23985855630013242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04913996687609956,0.22492071737708064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.03536998467741,0.21524182484147114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.29140472705121534,0.20350429387836455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2738690518548523,0.19355109337776677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20186048512700175,0.17985113616156378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2335777266167057,0.165624331097173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3557947717791695,0.14909984401194876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3262066470543048,0.13760263645391524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3072059021653143,0.12604924523777128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2634082902608318,0.11086797064004905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.18532994499360034,0.09922722806968376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.09628057777214269,0.0831223333979958,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.08235251458787224,0.06583418881095138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08118648252276159,0.05317139539776883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.05882577662489172,0.04236899657689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24579242265877493,0.027158169204444915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22178570231643793,0.009953200264374185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20398068062057578,0.0028428073633532946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20277405265189202,0.00795426622708617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
